lead_id,source,status_at_snapshot,tags,lead_score,priority,campaign_id,product_interest,assigned_to,created_at,days_since_created,total_interactions,last_interaction_type,base_prob,converted_final,revenue_30d
ld_08480,TiktokAds,nurturing,[],56,medium,cmp_792,[Mini] Combo 4 Nước Tẩy Trang Mắt Môi Maybelline 40ml,user_17,2025-09-08T20:43:00Z,26,0,,0.0648,0,0
ld_02054,Partner,contacted,['mua-lai'],87,high,cmp_292,Son Kem Black Rouge FV06 Maroon Plum - Đỏ Mận Ánh Hồng 3.5g,user_23,2025-01-03T13:22:00Z,1,4,chat,0.6496,1,188000
ld_extra_01159,Partner,nurturing,['mua-lai'],78,urgent,cmp_164,Son Kem Lì Australis Mịn Môi Casual - Màu Đỏ Thuần 4g,user_14,2025-04-01T05:28:00Z,22,2,message,0.4713,0,0
ld_03165,InBound,qualified,['hot-lead'],92,high,cmp_529,Son Môi Flawsome Good Times - Cam Hồng Đất (Bản Holiday) 2g,user_04,2025-02-27T21:00:00Z,74,2,chat,0.5736,1,90000
ld_03076,Referral,nurturing,['vip'],89,urgent,cmp_561,[HSD 08/2026] Son Dưỡng Có Màu Silkygirl 02 Luscious - Đỏ Cháy 3.2g,user_14,2025-06-18T23:38:00Z,30,5,email,0.6512,1,67000
ld_06764,InBound,contacted,[],58,medium,cmp_295,Son Tint Bóng Silkygirl 03 Berry - Hồng Đỏ 3g,user_06,2025-11-09T21:35:00Z,61,1,message,0.3164,0,0
ld_02542,Partner,nurturing,"['hot-lead', 'mua-lai']",75,urgent,cmp_693,Son Bóng Menard TK Màu Hồng Thanh Tú A300 3.2g,user_05,2025-01-04T00:10:00Z,57,3,call,0.64,1,625000
ld_01658,Referral,nurturing,"['vip', 'mua-lai']",69,high,cmp_420,Son Kem Lì Black Rouge A12 Dashed Brown Nâu Gạch 4.5g,user_22,2025-08-27T16:00:00Z,71,3,email,0.6352,1,198000
ld_extra_09219,Event,new,"['hot-lead', 'mua-lai']",50,medium,cmp_174,[HSD 05/2026] Son Kem Lì 2In1 Silkygirl 04 Pepper Love Màu Đỏ Cherry 3.8ml,user_28,2025-07-07T17:09:00Z,77,2,email,0.255,0,0
ld_08070,FacebookAds,qualified,['quan-tam-duong-da'],47,medium,cmp_805,"Son Dưỡng Môi Mediheal Hỗ Trợ Mờ Thâm, Dưỡng Ẩm Ban Ngày 10ml",user_10,2025-06-24T19:59:00Z,85,0,,0.0576,0,0
ld_extra_09208,Website,new,"['vip', 'mua-lai']",54,low,,Son Tint Black Rouge DL10 Romantic Pink - Hồng Rose 4.1g,user_08,2025-01-08T06:52:00Z,24,2,chat,0.2228,1,666000
ld_08645,Referral,nurturing,[],13,medium,,Son Kem Black Rouge FV05 Peonish - Hồng Khô 3.5g,user_15,2025-06-06T06:40:00Z,59,0,,0.2804,0,0
ld_02711,Event,contacted,['hot-lead'],97,low,cmp_647,Son Kem Lì Silkygirl Lâu Trôi 06 Bubbly - Đỏ Đất 2ml,user_27,2025-07-12T17:23:00Z,13,3,email,0.3276,1,174000
ld_06317,TiktokAds,qualified,[],42,medium,cmp_692,Son Kem Bùn Into You Lì Mịn Nhẹ - C3 Hồng Hoa Cà 1.8g,user_28,2025-03-20T23:00:00Z,78,1,chat,0.0536,0,0
ld_07550,Partner,nurturing,[],44,medium,cmp_711,[HSD 03/2026] Son Môi L'Oreal Mịn Lì 276 Le Leather Liberated - Nâu Gạch 1.7g,user_03,2025-09-04T12:20:00Z,9,2,call,0.3052,0,0
ld_04267,Partner,qualified,['hot-lead'],61,low,,Son Môi Colorkey Nhung Mờ O128 Trà Sữa Nâu 2g,user_02,2025-05-01T20:57:00Z,30,6,chat,0.5488,1,399000
ld_extra_08704,LandingPage,nurturing,"['hot-lead', 'mua-lai']",55,medium,cmp_309,Son Kem Bùn Into You Lì Mịn Nhẹ - W3 Đỏ Đất 1.8g,user_07,2025-01-17T22:49:00Z,46,1,email,0.3209,0,0
ld_06716,FacebookAds,nurturing,['quan-tam-duong-da'],52,urgent,cmp_543,"Son Dưỡng Môi Milaganics Dừa Dưỡng Ẩm, Giảm Thâm Môi 4.5g",user_22,2025-08-29T23:50:00Z,43,1,call,0.1416,0,0
ld_00423,InBound,nurturing,"['hot-lead', 'mua-lai']",81,low,,Son Thỏi Lì Cezanne Mềm Mịn Lâu Trôi #407 Cam Đỏ Cháy 3.9g,user_19,2025-11-20T12:06:00Z,21,3,email,0.5648,1,195000
ld_extra_00973,Referral,contacted,['vip'],45,urgent,cmp_376,Combo Judydoll Son Dưỡng Có Màu 04 Hồng Cam Lạnh + Son Tint N05 Hồng Sung Sữa 3g+2.4g,user_25,2025-01-16T23:24:00Z,68,1,message,0.4793,1,335000
ld_05317,FacebookAds,qualified,[],44,high,cmp_458,Son Dưỡng Có Màu Silkygirl 05 Divine - Đỏ Cà Chua 3.2g,user_23,2025-12-25T01:37:00Z,51,1,call,0.1352,0,0
ld_extra_05218,LandingPage,nurturing,['quan-tam-duong-da'],45,low,cmp_225,Son Lì 3CE Mịn Môi Whip Red - Đỏ Mận 4g,user_10,2025-05-12T09:56:00Z,20,0,,0.1454,0,0
ld_08850,Event,qualified,['quan-tam-duong-da'],55,high,cmp_471,Combo 2 Son Kem Bùn Into You Lì Mịn Nhẹ - C5 Hồng Đất 1.8g,,2025-04-19T22:28:00Z,23,0,,0.144,0,0
ld_extra_09904,InBound,nurturing,['mua-lai'],60,urgent,cmp_640,Son Kem L'Oreal Mịn Lì Nhẹ Môi 223 I Loose Up - Cam Đất 7ml,user_27,2025-08-15T08:47:00Z,69,5,chat,0.6821,1,210000
ld_09674,FacebookAds,qualified,['quan-tam-duong-da'],62,low,cmp_692,[HSD 07/2026] Son Tint Judydoll Căng Bóng Mát Lạnh - 11 Hồng Vỏ Đỗ 2.4g,user_02,2025-02-25T19:30:00Z,85,0,,0.0696,0,0
ld_02846,InBound,nurturing,"['hot-lead', 'vip']",85,low,cmp_188,Combo 2 Son Dưỡng Có Màu Vaseline Hồng Ngọt Ngào 3g,user_03,2025-03-10T20:10:00Z,51,4,email,0.568,1,304000
ld_04067,Website,qualified,"['hot-lead', 'mua-lai']",74,low,cmp_410,Son Thỏi 3CE Căng Bóng Coldest - Hồng Mận Lạnh 1.7g,user_05,2025-08-29T18:33:00Z,3,1,message,0.2292,1,274000
ld_extra_08824,Referral,nurturing,['quan-tam-son'],78,urgent,cmp_675,Son Kem Lì Australis Mịn Môi Casual - Màu Đỏ Thuần 4g,user_01,2025-09-16T19:47:00Z,46,2,email,0.3812,0,0
ld_extra_01577,FacebookAds,nurturing,['quan-tam-son'],60,medium,,[HSD 05/2026] Son Kem Lì 2In1 Silkygirl 04 Pepper Love Màu Đỏ Cherry 3.8ml,user_09,2025-10-10T19:18:00Z,86,2,email,0.1546,0,0
ld_05245,LandingPage,contacted,[],50,high,cmp_170,Son Bóng 3CE Dưỡng Ẩm 32 Peachy Filling - Cam Đào Ngọt 5g,user_06,2025-12-25T01:24:00Z,44,1,email,0.14,0,0
ld_01002,Website,nurturing,['quan-tam-duong-da'],70,urgent,cmp_604,Dưỡng Môi Đa Năng Pure Paw Paw Chiết Xuất Đu Đủ 25g,user_11,2025-05-26T18:08:00Z,72,4,message,0.236,1,156000
ld_04199,InBound,qualified,['hot-lead'],74,high,cmp_899,[HSD 05/2026] Son Kem Lì 2In1 Silkygirl 02 Tender Rose Màu Hồng Phấn 3.8ml,user_14,2025-11-11T07:33:00Z,81,4,email,0.6392,1,98000
ld_02419,LandingPage,nurturing,['vip'],82,low,cmp_279,Son Kem Maybelline 30 Coquettish - Hoa Hồng Đỏ 5ml,user_16,2025-12-13T21:26:00Z,13,4,message,0.3156,1,501000
ld_extra_07737,InBound,new,['hot-lead'],37,medium,,Son Kem Lì L'Oreal 115 Snooze Your Alarm - Cam Đất 5ml,user_04,2025-11-10T01:36:00Z,74,3,call,0.3996,1,269000
ld_03576,LandingPage,new,"['vip', 'mua-lai']",74,urgent,cmp_181,Son Kem Lì Silkygirl Lâu Trôi 06 Bubbly - Đỏ Đất 2ml,,2025-11-14T16:27:00Z,4,2,call,0.3092,1,522000
ld_06727,Referral,qualified,['quan-tam-duong-da'],46,medium,,"Son Dưỡng Môi Milaganics Dừa Dưỡng Ẩm, Giảm Thâm Môi 4.5g",user_10,2025-09-24T10:00:00Z,17,1,message,0.3068,0,0
ld_03848,InBound,nurturing,['mua-lai'],79,medium,cmp_384,Son Kem Lì Black Rouge A12 Dashed Brown Nâu Gạch 4.5g,user_04,2025-09-23T13:20:00Z,49,5,chat,0.5632,1,198000
ld_00962,InBound,nurturing,"['vip', 'mua-lai']",62,high,cmp_786,Son Kem Lì 3CE Mịn Màng Như Nhung Private - Đỏ Lạnh 4g,,2025-10-05T16:24:00Z,58,2,chat,0.5496,1,498000
ld_09773,TiktokAds,qualified,[],41,medium,cmp_756,Son Kem L'Oreal Mịn Lì Nhẹ Môi 223 I Loose Up - Cam Đất 7ml,user_03,2025-04-02T08:17:00Z,47,0,,0.0528,0,0
ld_extra_08054,Website,new,['quan-tam-son'],63,urgent,cmp_263,Son Lì Naris Ailus Mịn Môi Màu 05 Hồng Đào 4g,user_30,2025-02-13T19:07:00Z,88,2,message,0.3124,1,263000
ld_extra_05842,Partner,contacted,"['hot-lead', 'vip']",80,urgent,cmp_349,Son Môi Flawsome With Me - Cam Đất (Bản Holiday) 2g,,2025-05-22T08:30:00Z,2,3,message,0.4897,1,90000
ld_extra_00399,LandingPage,contacted,"['hot-lead', 'vip']",68,urgent,cmp_380,Son Kem Black Rouge FV02 Fig Rose - Hồng Ánh Cam 3.5g,user_13,2025-08-18T07:38:00Z,46,2,chat,0.2579,0,0
ld_extra_02459,InBound,new,"['hot-lead', 'vip']",36,medium,cmp_515,Son Kem Maybelline 15 Skinny Dip - Hồng Đất 5ml,user_03,2025-03-01T04:26:00Z,19,1,email,0.3652,0,0
ld_03855,TiktokAds,qualified,"['vip', 'mua-lai']",65,medium,,Son Kem Black Rouge FV05 Peonish - Hồng Khô 3.5g,user_03,2025-03-19T20:38:00Z,21,6,email,0.302,1,188000
ld_04888,Event,new,['mua-lai'],74,low,,[HSD 03/2026] Son Bóng Black Rouge HW02 Casual Burnt - Cam Ánh Vàng 3.4g,user_11,2025-09-22T18:15:00Z,2,4,call,0.3092,1,101000
ld_extra_02424,FacebookAds,qualified,[],35,medium,cmp_234,Son Kem Lì Flawsome Mịn Nhẹ Xoxo - Hồng Đỏ Đất 3g,,2025-05-17T23:04:00Z,16,2,chat,0.1543,0,0
ld_00758,Website,nurturing,['quan-tam-duong-da'],78,low,,Combo Judydoll Son Dưỡng Có Màu 04 Hồng Cam Lạnh + Son Tint N05 Hồng Sung Sữa 3g+2.4g,user_11,2025-12-03T01:20:00Z,10,4,email,0.1624,1,335000
ld_extra_03059,Website,qualified,['quan-tam-duong-da'],45,low,cmp_278,Son Kem Lì Nookoi Mềm Mịn Màu R24 Hồng Dâu 4g,user_05,2025-01-09T18:49:00Z,15,1,call,0.1368,0,0
ld_extra_08470,LandingPage,qualified,"['hot-lead', 'vip']",64,high,cmp_284,Son Thỏi 3CE Căng Bóng Milky Shadow - Nâu Tự Nhiên 1.7g,user_16,2025-08-24T14:18:00Z,84,3,email,0.4895,0,0
ld_05314,Event,nurturing,[],31,medium,cmp_653,Son Bóng Joocyee Màu 01 Mango Pomelo Sago 3.2g,user_18,2025-08-17T09:24:00Z,5,1,chat,0.0448,0,0
ld_02285,Referral,nurturing,['mua-lai'],75,urgent,,[HSD 04/2026] Son Tint Judydoll Căng Bóng Mát Lạnh - 05 Cam Mơ 2.4g,user_30,2025-12-04T20:19:00Z,55,1,email,0.56,1,190000
ld_extra_08381,Website,contacted,['quan-tam-son'],48,medium,cmp_420,Son Thỏi 3CE Căng Bóng Opal Shower - Hồng Ngọc Trai 1.7g,user_29,2025-03-03T11:58:00Z,6,0,,0.1902,0,0
ld_extra_06992,InBound,qualified,['hot-lead'],63,medium,cmp_310,Son Tint Nookoi Căng Mọng Màu T11 Cam Đất 3.8g,user_21,2025-11-15T10:50:00Z,39,0,,0.33,1,298000
ld_extra_05362,Website,contacted,['mua-lai'],62,high,cmp_225,Son Bóng Joocyee Màu 06 Dirty Milk Coffee 3.2g,user_17,2025-07-13T18:22:00Z,7,0,,0.2637,1,278000
ld_extra_03700,InBound,contacted,['mua-lai'],79,medium,,Son Bóng Maybelline 125 Keen - Hồng Đào Đất 4.2ml,user_26,2025-06-18T01:06:00Z,14,2,email,0.4719,0,0
ld_extra_03502,Partner,contacted,['hot-lead'],74,urgent,cmp_509,Son Kem Lì Cathy Doll #07 Classy Brick 3.5g,user_05,2025-12-22T00:57:00Z,86,5,call,0.6202,1,690000
ld_extra_04224,FacebookAds,contacted,['mua-lai'],29,medium,cmp_331,Son Kem Lì 3CE Sepia - Đỏ Táo Trầm 4.6g,user_09,2025-06-17T23:31:00Z,5,2,call,0.1848,0,0
ld_04828,Website,qualified,['hot-lead'],76,high,cmp_111,[HSD 03/2026] Son Tint Black Rouge DL14 Maximal Brown - Nâu Gạch 4.1g,user_13,2025-05-25T10:41:00Z,10,2,email,0.3108,1,142000
ld_extra_05843,Event,new,['quan-tam-duong-da'],29,low,cmp_745,Son Kem Lì Flawsome Mịn Nhẹ Xoxo - Hồng Đỏ Đất 3g,user_01,2025-01-05T08:54:00Z,57,0,,0.0645,0,0
ld_08379,TiktokAds,contacted,['quan-tam-duong-da'],45,medium,,[HSD 07/2026] Son Tint Judydoll Căng Mọng - N05 Hồng Sung Sữa 2.4g,user_20,2025-11-19T23:08:00Z,85,1,call,0.056,0,0
ld_00808,InBound,nurturing,"['hot-lead', 'mua-lai']",80,high,cmp_811,Son Kem L'Oreal Mịn Lì Nhẹ Môi 223 I Loose Up - Cam Đất 7ml,user_10,2025-01-25T09:33:00Z,77,1,chat,0.564,1,420000
ld_03908,TiktokAds,contacted,"['hot-lead', 'mua-lai']",81,low,cmp_434,Combo 2 Son Dưỡng LipIce Hiệu Chỉnh Sắc Môi - Hồng Cam + Hồng Đất 2.4g,user_27,2025-05-04T17:49:00Z,68,2,message,0.2348,1,260000
ld_extra_04334,InBound,contacted,['quan-tam-son'],63,high,cmp_617,Son Kem Lì Nookoi Mềm Mịn Màu R24 Hồng Dâu 4g,user_02,2025-08-04T00:33:00Z,39,2,email,0.3561,1,316000
ld_extra_05985,FacebookAds,contacted,['vip'],58,high,cmp_442,Son Kem Lì Nookoi Mềm Mịn Màu R26 Hồng Khói 4g,,2025-12-23T23:24:00Z,2,0,,0.2944,0,0
ld_extra_02751,Referral,contacted,['vip'],84,urgent,cmp_791,Son Tint Lì Mastige Blur Lâu Trôi Màu B4 Hồng Trà 3.8g,user_06,2025-07-28T16:24:00Z,56,4,message,0.5805,0,0
ld_07024,Partner,nurturing,['quan-tam-duong-da'],52,urgent,cmp_235,"Tinh Chất Dưỡng Môi Torriden Căng Mọng, Cấp Ẩm 11ml",user_11,2025-10-17T23:04:00Z,70,1,message,0.3916,0,0
ld_01957,Partner,qualified,"['hot-lead', 'vip']",56,high,cmp_657,Sáp Tẩy Trang Banila Co Original Cho Mọi Loại Da 100ml,user_27,2025-01-05T15:56:00Z,62,1,message,0.5448,1,801000
ld_extra_00638,FacebookAds,nurturing,[],55,low,cmp_838,Son Trang Điểm Flawsome 7 Days - Hồng Cam Trầm 3g,user_02,2025-04-05T00:01:00Z,37,0,,0.09,0,0
ld_09344,TiktokAds,contacted,[],54,urgent,cmp_430,"[HSD 07/2026] Son Dưỡng Môi Milaganics Gấc Dưỡng Ẩm, Giảm Thâm Môi 4.5g",user_03,2025-06-26T13:47:00Z,70,1,email,0.1432,0,0
ld_extra_05162,Website,contacted,[],7,medium,,Son Kem Lì 3CE Laydown - Thạch Trà Ô Long 4.6g,user_20,2025-06-03T14:09:00Z,9,0,,0.1632,0,0
ld_extra_02230,InBound,qualified,['vip'],100,high,cmp_209,Son Lì Australis Mềm Mịn #Editorial - Cam Thuần 3.2g,user_21,2025-11-13T02:42:00Z,25,3,email,0.5576,0,0
ld_extra_01405,LandingPage,contacted,['quan-tam-duong-da'],40,low,cmp_309,Son Kem Lì Silkygirl Lâu Trôi 02 Fancy - Hồng Đất 2ml,user_29,2025-12-12T01:08:00Z,53,0,,0.1535,1,141000
ld_07332,Website,nurturing,['quan-tam-duong-da'],28,medium,cmp_172,Son Thỏi 3CE Căng Bóng Milky Shadow - Nâu Tự Nhiên 1.7g,user_14,2025-05-10T10:52:00Z,15,1,chat,0.0424,0,0
ld_extra_08102,InBound,contacted,['mua-lai'],78,medium,,Son Tint Black Rouge DL08 Apricot Nudism - Be Da 4.1g,user_10,2025-02-20T17:28:00Z,14,4,email,0.4606,1,185000
ld_02403,Event,new,"['vip', 'mua-lai']",55,medium,,[HSD 06/2026] Son Tint Judydoll Căng Mọng - B10 Đỏ Nâu Caramel 2.4g,user_16,2025-09-17T03:36:00Z,59,3,call,0.294,1,250000
ld_05185,Referral,nurturing,[],43,low,cmp_770,Son Bóng Maybelline 10 Lippy - Nâu Đỏ Ấm 4.2ml,user_12,2025-02-07T13:41:00Z,51,1,email,0.3044,0,0
ld_01074,InBound,nurturing,"['hot-lead', 'mua-lai']",93,urgent,cmp_133,Son Bóng 3CE Dạng Gel Màu Youth 4g,user_15,2025-02-19T23:55:00Z,38,3,chat,0.6544,1,771000
ld_extra_04699,Referral,new,['quan-tam-son'],61,medium,cmp_537,Son Kem Lì 3CE Chasing Rose - Hồng Kem Sữa 4.6g,,2025-09-01T14:43:00Z,24,1,call,0.3277,0,0
ld_extra_07159,FacebookAds,new,['quan-tam-son'],49,medium,cmp_376,[Mini] Son Kem Lì 3CE Daffodil - Đỏ Đất 1.5g,user_12,2025-12-22T02:48:00Z,59,3,message,0.1629,0,0
ld_extra_02433,TiktokAds,new,[],29,low,cmp_323,"Son Dưỡng Môi Milaganics Dừa Dưỡng Ẩm, Giảm Thâm Môi 4.5g",,2025-10-24T01:21:00Z,54,1,chat,0.1434,0,0
ld_06525,LandingPage,nurturing,[],40,low,cmp_855,Son Dưỡng Lip Pure Có Màu Cherry Red - Đỏ Anh Đào 3.8g,user_29,2025-01-21T17:54:00Z,68,2,email,0.052,0,0
ld_extra_03629,TiktokAds,nurturing,['mua-lai'],84,medium,cmp_403,Son Thỏi Joocyee Mịn Lì Màu 121 Burnt Peach Wood 3.2g,user_01,2025-12-10T06:09:00Z,69,2,chat,0.2248,1,154000
ld_extra_09155,FacebookAds,new,['quan-tam-duong-da'],77,low,cmp_125,Son Thỏi 3CE Căng Bóng Coldest - Hồng Mận Lạnh 1.7g,,2025-04-08T22:40:00Z,55,1,chat,0.1352,0,0
ld_extra_09699,FacebookAds,qualified,[],49,urgent,cmp_600,[Mini] Son Kem Lì 3CE Mịn Như Nhung Taupe Đỏ Gạch 1.5g,user_01,2025-04-12T23:12:00Z,19,2,call,0.2038,0,0
ld_extra_00284,InBound,contacted,['hot-lead'],82,high,cmp_544,Son Thỏi 3CE Căng Bóng Milky Shadow - Nâu Tự Nhiên 1.7g,user_16,2025-07-04T12:27:00Z,35,2,chat,0.4432,0,0
ld_extra_02720,InBound,nurturing,['vip'],79,high,cmp_108,[HSD 06/2026] Son Tint Judydoll Căng Mọng - B10 Đỏ Nâu Caramel 2.4g,user_29,2025-01-28T08:47:00Z,21,3,email,0.6255,1,125000
ld_extra_09995,InBound,new,['vip'],83,urgent,,[HSD 03/2026] Son Tint Judydoll Căng Mọng - 11 Hồng Đất 2.4g,user_17,2025-11-26T06:27:00Z,48,2,chat,0.3426,0,0
ld_08096,TiktokAds,contacted,[],57,medium,cmp_346,[HSD 07/2026] Son Tint Judydoll Căng Bóng Mát Lạnh - 11 Hồng Vỏ Đỗ 2.4g,user_20,2025-05-23T15:01:00Z,33,1,call,0.0656,0,0
ld_09891,Event,qualified,['quan-tam-duong-da'],32,medium,cmp_715,Son Tint 3CE Lâu Trôi Màu Tan - Đỏ Nâu Gạch 4.5g,user_29,2025-04-07T16:41:00Z,47,2,chat,0.0456,0,0
ld_01636,FacebookAds,new,"['hot-lead', 'mua-lai']",55,high,cmp_621,Son Bóng Có Màu Silkygirl Căng Mọng - 03 Không Màu 2g,user_18,2025-04-02T08:48:00Z,48,5,email,0.374,1,187000
ld_extra_08368,Website,contacted,['hot-lead'],53,urgent,,"Combo 2 Son Dưỡng LipIce Thỏ Bảy Màu Hương Trà Đào, Hồng Cam + Hương Choco Mint, Hồng Ửng Đỏ 2.4g",,2025-12-01T04:02:00Z,23,4,email,0.4741,1,276000
ld_extra_00131,FacebookAds,nurturing,"['hot-lead', 'mua-lai']",69,low,cmp_180,Son Thỏi Joocyee Mịn Lì Màu 121 Burnt Peach Wood 3.2g,user_27,2025-04-06T06:20:00Z,75,1,call,0.2126,0,0
ld_02467,InBound,contacted,['vip'],65,medium,cmp_626,Sáp Dưỡng Môi Vaseline Hồng Xinh 7g,user_02,2025-07-24T15:36:00Z,64,3,call,0.552,1,138000
ld_07505,Event,new,['quan-tam-duong-da'],24,medium,cmp_789,Son Kem Lì B.O.M #H BG 501 Vintage Brick - Đỏ Gạch 8.5g,user_12,2025-04-15T03:37:00Z,11,0,,0.0392,0,0
ld_extra_00659,FacebookAds,nurturing,"['hot-lead', 'mua-lai']",67,medium,cmp_136,Son Lì Naris Ailus Mịn Môi Màu 02 Đỏ Cam 4g,,2025-01-26T03:43:00Z,79,1,message,0.3637,0,0
ld_01004,TiktokAds,new,['hot-lead'],79,high,,Son Thỏi Lì BYS Mịn Môi L341 Idolise - Hồng Đất 3.5g,,2025-05-28T01:15:00Z,3,4,call,0.3932,1,432000
ld_extra_05087,Website,contacted,['mua-lai'],70,medium,cmp_613,Son Dưỡng Menard Giàu Ẩm Bạc Hà 3.2g,user_12,2025-03-19T14:25:00Z,72,3,message,0.2811,0,0
ld_07659,TiktokAds,new,['quan-tam-duong-da'],25,low,,Son Kem Maybelline 70 The A+ - Đỏ Cam 5ml,user_02,2025-11-03T14:54:00Z,15,0,,0.04,0,0
ld_extra_09120,Referral,contacted,['quan-tam-son'],60,medium,cmp_776,Son Kem Bùn Into You Lì Mịn Nhẹ - W2 Hồng San Hô 1.8g,user_12,2025-11-20T20:03:00Z,10,3,message,0.2925,0,0
ld_extra_07162,TiktokAds,contacted,[],76,medium,cmp_203,Son Kem Lì SILKYGIRL Nhẹ Môi Màu Cam 05 Hot Sala 3.8ml,user_27,2025-11-25T21:37:00Z,20,0,,0.0646,0,0
ld_07567,TiktokAds,contacted,[],52,low,,Son Trang Điểm Flawsome Echo - Đỏ Cherry 3g,user_26,2025-09-11T21:02:00Z,64,1,email,0.0616,0,0
ld_extra_06236,Partner,nurturing,['mua-lai'],82,medium,cmp_348,Son Kem Lì 3CE Mịn Màng Như Nhung Private - Đỏ Lạnh 4g,user_06,2025-06-29T17:28:00Z,75,6,call,0.6531,1,249000
ld_extra_02844,Event,contacted,"['hot-lead', 'mua-lai']",43,high,,Son Kem Lì 3CE Mịn Màng Như Nhung Taupe - Đỏ Gạch 4g,user_03,2025-12-27T18:02:00Z,20,0,,0.2652,1,249000
ld_extra_04720,Referral,contacted,['hot-lead'],55,medium,cmp_109,Son Tint Bóng Silkygirl 01 Papaya - Cam San Hô 3g,,2025-05-30T11:01:00Z,14,3,message,0.2827,0,0
ld_extra_06246,Referral,qualified,['vip'],67,high,cmp_420,Combo 2 Son Dưỡng LipIce Hiệu Chỉnh Sắc Môi - Hồng Cam + Hồng Đất 2.4g,user_06,2025-11-20T22:04:00Z,55,3,chat,0.6702,0,0
ld_extra_04349,LandingPage,contacted,['hot-lead'],65,medium,cmp_777,Son Trang Điểm Flawsome Echo - Đỏ Cherry 3g,user_18,2025-02-23T13:56:00Z,43,4,email,0.3383,0,0
ld_09678,LandingPage,qualified,[],28,low,cmp_254,Son Bóng Có Màu Silkygirl Căng Mọng - 03 Không Màu 2g,user_11,2025-06-13T07:43:00Z,0,0,,0.0424,0,0
ld_extra_09266,Partner,nurturing,['vip'],87,urgent,cmp_231,Son Kem Lì 3CE Mịn Màng Như Nhung Private - Đỏ Lạnh 4g,user_29,2025-11-01T23:05:00Z,1,3,chat,0.5198,1,249000
ld_05369,Event,contacted,[],53,medium,,Son Kem Lì SILKYGIRL Nhẹ Môi Màu Cam 05 Hot Sala 3.8ml,user_30,2025-01-28T15:06:00Z,39,2,email,0.0624,0,0
ld_06929,TiktokAds,new,['quan-tam-duong-da'],47,low,cmp_563,Son Môi Flawsome With Me - Cam Đất (Bản Holiday) 2g,user_06,2025-12-13T23:47:00Z,51,0,,0.0576,0,0
ld_09604,LandingPage,qualified,[],40,low,cmp_587,Son Kem Lì Cathy Doll #05 Like U Summer 3.5 g,,2025-06-17T20:24:00Z,60,3,message,0.132,0,0
ld_06290,Website,nurturing,[],35,low,cmp_499,[HSD 03/2026] Son Tint Black Rouge DL14 Maximal Brown - Nâu Gạch 4.1g,user_23,2025-01-04T16:20:00Z,35,1,email,0.048,0,0
ld_extra_03042,Website,qualified,"['hot-lead', 'vip']",65,high,,Son Bóng Joocyee Màu 01 Mango Pomelo Sago 3.2g,user_09,2025-11-27T22:23:00Z,37,1,call,0.4572,0,0
ld_extra_03760,TiktokAds,nurturing,[],46,low,cmp_876,Son Tint Bóng Silkygirl 02 Sugar - Cam Đào 3g,,2025-04-08T16:29:00Z,20,0,,0.1035,0,0
ld_extra_06326,Referral,new,"['vip', 'mua-lai']",79,high,cmp_159,[Mini] Nước Tẩy Trang Mắt Môi Maybelline 40ml,,2025-09-24T05:20:00Z,45,0,,0.2676,0,0
ld_08902,FacebookAds,new,[],55,medium,cmp_724,Son Kem Lì Silkygirl Lâu Trôi 02 Fancy - Hồng Đất 2ml,user_14,2025-03-08T11:52:00Z,16,0,,0.064,0,0
ld_extra_05630,InBound,contacted,"['hot-lead', 'vip']",84,medium,cmp_272,Son Bóng 3CE Dưỡng Ẩm 32 Peachy Filling - Cam Đào Ngọt 5g,user_19,2025-05-14T14:29:00Z,84,4,email,0.2747,0,0
ld_extra_01796,Website,qualified,['hot-lead'],83,high,,Son Kem Lì Espoir Garnet - Màu Đỏ Đất 7.5g,user_03,2025-05-16T16:11:00Z,41,5,email,0.4729,1,705000
ld_00986,Referral,contacted,['mua-lai'],39,high,,Son Dưỡng Môi Có Màu BareSoul 10g,user_11,2025-11-25T21:05:00Z,58,2,email,0.5312,1,118000
ld_extra_01269,Referral,qualified,['quan-tam-son'],45,high,cmp_129,Son Tint Bóng Silkygirl 02 Sugar - Cam Đào 3g,user_04,2025-02-07T16:59:00Z,53,1,call,0.3485,1,294000
ld_07983,Partner,qualified,[],28,low,,[HSD 02/2026] Son Kem Lì 2In1 Silkygirl 01 Honey Peach Cam Đào Nude 3.8ml,,2025-05-14T07:05:00Z,29,1,email,0.2924,0,0
ld_06170,LandingPage,new,['quan-tam-duong-da'],24,medium,cmp_869,Son Bóng Có Màu Silkygirl Căng Mọng - 03 Không Màu 2g,,2025-11-05T19:22:00Z,73,1,message,0.0392,0,0
ld_06050,Event,contacted,['quan-tam-duong-da'],39,medium,cmp_470,Mặt Nạ Ngủ Kiêm Son Dưỡng Môi BareSoul Không Màu 10g,user_25,2025-05-19T03:53:00Z,34,1,call,0.0512,0,0
ld_07385,LandingPage,new,['quan-tam-duong-da'],53,urgent,cmp_840,Son Kem Lì Glamrr Q 02 Lovely Day - Đỏ Nâu Trầm 5g,,2025-09-25T04:35:00Z,77,0,,0.1424,0,0
ld_extra_06742,TiktokAds,contacted,[],38,low,cmp_679,Son Dưỡng B.O.M 06 Pure Rose - Hồng Đào 4.5g,user_10,2025-08-03T04:13:00Z,5,0,,0.1191,0,0
